SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
284972	772214	eng	mal	I remember having seen him somewhere before.	ഞാൻ അവനെ മുമ്പെവിടെയോ കണ്ടതായി ഓർക്കുന്നു.	അവനെ മുമ്പ് എവിടെയെങ്കിലും കണ്ടിട്ടുണ്ടെന്ന് ഞാൻ ഓർക്കുന്നു.
285361	789570	eng	mal	The content of his speech was very good.	അവന്റെ പ്രസംഗത്തിന്റെ ഉള്ളടക്കം വളരെ നല്ലതായിരുന്നു.	അദ്ദേഹത്തിന്റെ പ്രസംഗത്തിന്റെ ഉള്ളടക്കം വളരെ നല്ലതായിരുന്നു.
285428	766724	eng	mal	I have no money in my pocket.	എന്റെ കീശയിൽ കാശില്ല.	എന്റെ പോക്കറ്റിൽ പണമില്ല.
285494	716642	eng	mal	His opinion is right to some extent.	അവന്റെ അഭിപ്രായം ഒരു പരിധി വരെ ശരിയാണ്.	അദ്ദേഹത്തിന്റെ അഭിപ്രായം ഒരു പരിധിവരെ ശരിയാണ്.
285983	652382	eng	mal	I am concerned about his health.	എനിക്ക് അവന്റെ ആരോഗ്യത്തെപ്പറ്റി ആശങ്കയുണ്ട്.	അവന്റെ ആരോഗ്യത്തെക്കുറിച്ച് എനിക്ക് ആശങ്കയുണ്ട്.
287177	716644	eng	mal	His brother is always watching TV.	അവന്റെ സഹോദരൻ എപ്പോഴും ടി.വി. കണ്ടുകൊണ്ടിരിക്കും.	അവന്റെ സഹോദരൻ എല്ലായ്പ്പോഴും ടിവി കാണുന്നു.
287303	674288	eng	mal	His horse jumped over the fence.	അവന്റെ കുതിര വേലിക്ക് മുകളിലൂടെ ചാടി.	അവന്റെ കുതിര വേലിയിൽ ചാടി.
288157	1915915	eng	mal	He is twice as old as I.	അവന് എന്റെ ഇരട്ടി പ്രായമുണ്ട്.	അവൻ എന്നെപ്പോലെ രണ്ടുതവണ പഴക്കമുള്ളവനാണ്.
288541	794240	eng	mal	He came home three hours later.	അവൻ മൂന്ന് മണിക്കൂർ കഴിഞ്ഞ് വീട്ടിൽ തിരിച്ചെത്തി.	മൂന്ന് മണിക്കൂറിന് ശേഷം അദ്ദേഹം വീട്ടിലെത്തി.
288605	759832	eng	mal	His mother said that he had been ill in bed for five weeks.	അഞ്ചാഴ്ചയായി അവൻ അസുഖം ബാധിച്ച് കിടക്കയിലായിരുന്നുവെന്ന് അവന്റെ അമ്മ പറഞ്ഞു.	അഞ്ചാഴ്ചയായി കിടപ്പിലുണ്ടായിരുന്നതായി അമ്മ പറഞ്ഞു.
288790	759826	eng	mal	He was born in Africa.	അവൻ ആഫ്രിക്കയിലാണ് ജനിച്ചത്.	ആഫ്രിക്കയിലാണ് ജനിച്ചത്.
289025	817298	eng	mal	He will return to Japan some day.	അവൻ ജപ്പാനിലേക്ക് എന്നെങ്കിലും ഒരിക്കൽ തിരിച്ചു പോകും.	അദ്ദേഹം കുറച്ച് ദിവസം ജപ്പാനിലേക്ക് മടങ്ങും.
289211	784419	eng	mal	He is always studying.	അവൻ എപ്പോഴും പഠിച്ചു കൊണ്ടിരിക്കും.	അവൻ എപ്പോഴും പഠിക്കുന്നു.
289449	759880	eng	mal	He asked for money.	അവൻ പണത്തിനായി ആവശ്യപ്പെട്ടു.	അയാൾ പണം ചോദിച്ചു.
289933	781630	eng	mal	He's a student at this college.	അവൻ ഈ കലാലയത്തിലെ വിദ്യാർത്ഥിയാണ്.	അവൻ ഈ കോളേജിലെ ഒരു വിദ്യാർത്ഥിയാണ്.
289976	781621	eng	mal	He doesn't know how to play golf.	അവന് ഗോൾഫ് എങ്ങനെയാണ് കളിക്കുന്നതെന്ന് അറിയില്ല.	ഗോൾഫ് എങ്ങനെ കളിക്കണമെന്ന് അവനറിയില്ല.
289995	780463	eng	mal	He began to feel afraid.	അവൻ ഭയപ്പെടാൻ തുടങ്ങി.	അയാൾക്ക് ഭയം തോന്നിത്തുടങ്ങി.
290445	711693	eng	mal	Did he go there?	അവൻ അവിടെ പോയോ?	അവൻ അവിടെ പോയോ?
290466	780466	eng	mal	He did the crossword with ease.	അവൻ വളരെ എളുപ്പത്തിൽ പദപ്രശ്നം പൂരിപ്പിച്ചു.	അയാൾ അനായാസം ക്രോസ്വേഡ് ചെയ്തു.
291799	780470	eng	mal	He's nothing.	അവൻ ഒന്നുമല്ല.	അവൻ ഒന്നുമല്ല.
292105	708472	eng	mal	He's much younger than Tom.	അവൻ ടോമിനേക്കാൾ വളരെ ചെറുപ്പമാണ്.	അവൻ ടോമിനേക്കാൾ ചെറുപ്പമാണ്.
292565	822224	eng	mal	He comes here once a month.	അവൻ ഇവിടെ മാസത്തിലൊരിക്കൽ വരും.	അദ്ദേഹം മാസത്തിൽ ഒരിക്കൽ ഇവിടെ വരുന്നു.
292600	665273	eng	mal	He decided to go to France.	അവൻ ഫ്രാൻസിലേക്ക് പോകാൻ തീരുമാനിച്ചു.	ഫ്രാൻസിലേക്ക് പോകാൻ അദ്ദേഹം തീരുമാനിച്ചു.
293046	652227	eng	mal	He will come back in another two weeks.	അവന്‍ രണ്ടാഴ്ചയ്ക്കുള്ളില്‍ തിരിച്ചു വരും.	രണ്ടാഴ്ചയ്ക്കുള്ളിൽ അദ്ദേഹം മടങ്ങിവരും.
293243	759909	eng	mal	As he often tells lies, nobody believes him.	അവൻ എപ്പോഴും കള്ളം പറയുന്നത് കൊണ്ട്, ആരും അവനെ വിശ്വസിക്കാറില്ല.	അവൻ പലപ്പോഴും നുണ പറയുന്നതുപോലെ, ആരും അവനെ വിശ്വസിക്കുന്നില്ല.
293401	674280	eng	mal	He is worthy to be captain of our team.	അവൻ നമ്മുടെ ടീമിന്റെ നായകനാകാൻ യോഗ്യനാണ്.	ഞങ്ങളുടെ ടീമിന്റെ ക്യാപ്റ്റനാകാൻ അദ്ദേഹം യോഗ്യനാണ്.
293650	2727633	eng	mal	He dedicated his life to medical work.	അവൻ വൈദ്യശാസ്ത്രത്തിനുവേണ്ടി അവന്റെ ജീവിതം സമർപ്പിച്ചു.	അദ്ദേഹം തന്റെ ജീവിതം മെഡിക്കൽ സൃഷ്ടിക്ക് സമർപ്പിച്ചു.
293936	759824	eng	mal	He can swim.	അവന് നീന്താൻ കഴിയും.	അവന് നീന്താൻ കഴിയും.
294028	716617	eng	mal	He cannot write English without making mistakes.	അവന് തെറ്റ് വരുത്താതെ ഇംഗ്ലീഷ് എഴുതാൻ സാധിക്കില്ല.	തെറ്റുകൾ വരുത്താതെ അദ്ദേഹത്തിന് ഇംഗ്ലീഷ് എഴുതാൻ കഴിയില്ല.
294169	781628	eng	mal	He lives in that yellow house.	അവൻ ആ മഞ്ഞ വീട്ടിലാണ് താമസിക്കുന്നത്.	അയാൾ ആ മഞ്ഞ വീട്ടിൽ താമസിക്കുന്നു.
295363	781641	eng	mal	He ran into the classroom.	അവൻ ക്ലാസ് മുറിയിലേക്ക് ഓടി.	ക്ലാസ് മുറിയിലേക്ക് ഓടി.
295809	766130	eng	mal	He is no stranger to me.	അവൻ എനിക്കൊരു അപരിചതനല്ല.	അവൻ എനിക്ക് അപരിചിതനല്ല.
296637	1776837	eng	mal	He's writing a book now.	അവൻ ഇപ്പോൾ ഒരു പുസ്തകം എഴുതുകയാണ്.	അവൻ ഇപ്പോൾ ഒരു പുസ്തകം എഴുതുന്നു.
296677	1233112	eng	mal	He caught the ball with his left hand.	അവന്റെ ഇടതുകൈ കൊണ്ട് അവൻ പന്ത് പിടിച്ചു.	ഇടത് കൈകൊണ്ട് പന്ത് പിടിച്ചു.
297540	668636	eng	mal	He sent me a present.	അവനെനിക്കൊരു സമ്മാനം അയച്ചു തന്നു.	അദ്ദേഹം എനിക്ക് ഒരു സമ്മാനം അയച്ചു.
297673	781070	eng	mal	He gave a nice present to me.	അവൻ എനിക്ക് ഒരു നല്ല സമ്മാനം തന്നു.	അദ്ദേഹം എനിക്ക് ഒരു നല്ല സമ്മാനം നൽകി.
298502	716638	eng	mal	He was hurt in a car accident.	അവന് ഒരു കാർ അപകടത്തിൽ പരിക്കേറ്റു.	വാഹനാപകടത്തിൽ പരിക്കേറ്റു.
298817	707639	eng	mal	He is confident of his ability.	അവന് അവന്റെ കഴിവിൽ ആത്മവിശ്വാസമുണ്ട്.	തന്റെ കഴിവിനെക്കുറിച്ച് അദ്ദേഹത്തിന് ആത്മവിശ്വാസമുണ്ട്.
299901	674303	eng	mal	He wants a new car.	അവനൊരു പുതിയ കാർ വേണം.	അയാൾക്ക് ഒരു പുതിയ കാർ വേണം.
299984	708485	eng	mal	He told the truth.	അവൻ സത്യം പറഞ്ഞു.	അദ്ദേഹം സത്യം പറഞ്ഞു.
300237	759890	eng	mal	He got good marks in math.	അവന് കണക്കിൽ നല്ല മാർക്ക് കിട്ടി.	കണക്കിൽ അദ്ദേഹത്തിന് നല്ല മാർക്ക് ലഭിച്ചു.
300555	759844	eng	mal	It is said that he has a lot of old coins.	അവന്റെ കൈയ്യിൽ വളരെയധികം പഴയ നാണയങ്ങൾ ഉള്ളതായി പറയപ്പെടുന്നു.	അദ്ദേഹത്തിന് ധാരാളം പഴയ നാണയങ്ങളുണ്ടെന്നാണ് പറയുന്നത്.
300912	653461	eng	mal	He heard the noise.	അവന്‍ ആ ശബ്ദം കേട്ടു.	അയാൾ ശബ്ദം കേട്ടു.
301533	766459	eng	mal	He had come back from China.	അവൻ ചൈനയിൽ നിന്നു തിരിച്ചുവന്നിരുന്നു.	അദ്ദേഹം ചൈനയിൽ നിന്ന് തിരിച്ചുവന്നു.
301555	651495	eng	mal	He began to eat lunch.	അവന്‍ ഊണ് കഴിക്കാന്‍ തുടങ്ങി.	അയാൾ ഉച്ചഭക്ഷണം കഴിക്കാൻ തുടങ്ങി.
302383	789021	eng	mal	He fell off the horse.	അവൻ കുതിരപ്പുറത്ത് നിന്ന് താഴെ വീണു.	അയാൾ കുതിരപ്പുറത്ത് വീണു.
302663	766728	eng	mal	He asked her where she lived.	അവൻ അവൾ എവിടെയാണ് താമസിക്കുന്നത് എന്നു ചോദിച്ചു.	അവൾ എവിടെയാണ് താമസിക്കുന്നതെന്ന് അദ്ദേഹം അവളോട് ചോദിച്ചു.
302770	652654	eng	mal	He stared her in the face.	അവന്‍ അവളുടെ മുഖത്തേക്ക് തുറിച്ച് നോക്കി.	അയാൾ അവളെ മുഖത്ത് നോക്കി.
